python : import time: self [us] | cumulative | imported package
No linha:1 caractere:1
+ python -X importtime -c "import src.besx.entrypoints.dashboard.stream ...
+ ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : NotSpecified: (import time: se...mported package:String) [], RemoteException
    + FullyQualifiedErrorId : NativeCommandError
 
import time:       871 |        871 |       streamlit.auth_util
import time:      2437 |       3307 |     streamlit.user_info
import time:       817 |        817 |       streamlit.commands
import time:      1195 |       2011 |     streamlit.commands.experimental_query_params
import time:       642 |        642 |     streamlit.column_config
import time:      1145 |       1145 |     streamlit.commands.echo
import time:       938 |        938 |     streamlit.commands.logo
import time:      1337 |       1337 |     streamlit.commands.navigation
import time:      1186 |       1186 |     streamlit.commands.page_config
import time:       995 |        995 |     streamlit.commands.execution_control
import time:      1147 |       1147 |           streamlit.components.types.base_custom_component
import time:      1196 |       2343 |         streamlit.components.v1.custom_component
import time:      1466 |       3808 |       streamlit.components.v1.component_registry
import time:      1868 |       5676 |     streamlit.components.v1
import time:      3083 |    1126039 |   streamlit
import time:       764 |        764 |           numpy._utils._convertions
import time:       725 |       1488 |         numpy._utils
import time:      1249 |       2737 |       numpy._globals
import time:       959 |        959 |       numpy._expired_attrs_2_0
import time:       840 |        840 |       numpy.version
import time:      5463 |       5463 |             _ctypes
import time:      1454 |       1454 |             ctypes._endian
import time:      2503 |       9419 |           ctypes
import time:      4731 |       4731 |           mkl._mklinit
import time:      2718 |       2718 |           mkl._py_mkl_service
import time:      1234 |      18101 |         mkl
import time:     10099 |      28200 |       numpy._distributor_init
import time:       863 |        863 |                 numpy._utils._inspect
import time:      1466 |       1466 |                   numpy.exceptions
import time:      2740 |       2740 |                   numpy._core._exceptions
import time:      1022 |       1022 |                   numpy._core.printoptions
import time:       840 |        840 |                   numpy.dtypes
import time:     10209 |      16276 |                 numpy._core._multiarray_umath
import time:      1171 |      18309 |               numpy._core.overrides
import time:      2095 |      20404 |             numpy._core.multiarray
import time:      1166 |       1166 |             numpy._core.umath
import time:      1003 |       1003 |               numpy._core._string_helpers
import time:      2913 |       2913 |               numpy._core._type_aliases
import time:      1030 |       1030 |               numpy._core._dtype
import time:      1429 |       6374 |             numpy._core.numerictypes
import time:       990 |        990 |                     numpy._core._ufunc_config
import time:      1360 |       2350 |                   numpy._core._methods
import time:      3128 |       5477 |                 numpy._core.fromnumeric
import time:      4251 |       9728 |               numpy._core.shape_base
import time:      2826 |       2826 |               numpy._core.arrayprint
import time:       916 |        916 |               numpy._core._asarray
import time:      4997 |      18466 |             numpy._core.numeric
import time:      2777 |       2777 |             numpy._core.records
import time:      1283 |       1283 |             numpy._core.memmap
import time:      1151 |       1151 |             numpy._core.function_base
import time:      1017 |       1017 |             numpy._core._machar
import time:      1530 |       1530 |             numpy._core.getlimits
import time:      1381 |       1381 |             numpy._core.einsumfunc
import time:      4258 |       4258 |             numpy._core._add_newdocs
import time:      1933 |       1933 |             numpy._core._add_newdocs_scalars
import time:      1095 |       1095 |             numpy._core._dtype_ctypes
import time:      2238 |       2238 |             numpy._core._internal
import time:      1154 |       1154 |             numpy._pytesttester
import time:      2828 |      69049 |           numpy._core
import time:        83 |      69131 |         numpy._core._multiarray_umath
import time:      1325 |      70455 |       numpy.__config__
import time:       936 |        936 |           numpy.lib._array_utils_impl
import time:      1269 |       2204 |         numpy.lib.array_utils
import time:       885 |        885 |         numpy.lib.introspect
import time:      1426 |       1426 |         numpy.lib.mixins
import time:      1066 |       1066 |               numpy.lib._utils_impl
import time:      1047 |       2112 |             numpy.lib.format
import time:      1310 |       1310 |             numpy.lib._datasource
import time:      1499 |       1499 |             numpy.lib._iotools
import time:      1972 |       6892 |           numpy.lib._npyio_impl
import time:      1091 |       7982 |         numpy.lib.npyio
import time:       750 |        750 |               numpy.lib._ufunclike_impl
import time:      1486 |       2236 |             numpy.lib._type_check_impl
import time:      1110 |       3345 |           numpy.lib._scimath_impl
import time:       789 |       4134 |         numpy.lib.scimath
import time:      1193 |       1193 |           numpy.lib._stride_tricks_impl
